customer_id,customer_name,region,age,income
10761,Jonathan Sanchez,North,55,82218
10762,Kaitlin Keith,West,18,65565
10763,Mason Wiggins,East,42,49280
10764,William Ochoa,South,67,118327
10765,Aaron Allen,South,62,55178
10766,Douglas Sanders,East,39,105100
10767,Mark Baker,North,69,83338
10768,Brian Moreno,West,27,49409
10769,Laura Clark,West,19,91102
10770,Christine Rogers,South,23,49769
10771,Jennifer Lynch,South,65,67731
10772,Donald Griffin,North,36,86620
10773,Austin Smith,East,19,110933
10774,Tiffany Russell,West,52,39051
10775,Kristin Riley,North,22,115434
10776,Lori Stevenson,North,52,69458
10777,Brian Bradley,East,62,99166
10778,Julie Spencer,South,47,117279
10779,Laurie Buck,East,22,88841
10780,Steven Baldwin,South,32,53471
10781,Marc Gomez,South,24,78860
10782,John Vincent DDS,South,49,115157
10783,Brooke Saunders,East,63,110681
10784,Beth Jackson,North,64,35788
10785,Amber Flores,North,32,32145
10786,Eric Perez,South,61,37421
10787,Karen Lane,South,70,65955
10788,Lauren Moore,West,44,89978
10789,Rebecca Lowery,East,20,108829
10790,Brittany Martinez,South,24,56498
10791,Sheryl Schwartz,West,46,87202
10792,Billy Mendoza,East,59,110987
10793,Karen Mills,South,69,37519
10794,Jeffrey Scott,West,24,108772
10795,Lucas Hernandez,North,67,90772
10796,Gwendolyn Robinson,West,18,75649
10797,Julie Duarte,North,50,105714
10798,Raven Swanson PhD,South,51,93576
10799,Yvette Jackson,South,60,66057
10800,Desiree Gray,North,69,47707
10801,Travis Martinez,North,47,113840
10802,Samantha Bailey,West,24,47181
10803,Dustin Mason,East,57,96324
10804,Daniel Gibbs,West,52,78756
10805,John Snyder,West,70,68566
10806,Kyle Stark,South,56,59112
10807,Jason Burns,East,22,103335
10808,Mark Bernard,West,55,99114
10809,Gabriel Gonzalez,West,55,43238
10811,Lauren Cooper,West,44,40825
10812,Allison Smith,North,30,115269
10813,Danielle Carr,East,19,41044
10814,Travis Newton,East,48,47838
10815,Dr. Michael Clark,South,18,79473
10816,Jennifer Stokes,East,68,77763
10817,Chelsea Cardenas,South,23,84708
10818,Heather Mccarty,East,31,30809
10819,Vanessa Jensen,East,47,48936
10820,Melanie Webb,West,24,36940
10821,Luis Williams,West,68,104182
10822,Jeffrey Hubbard,South,18,102176
10823,Andrew White,South,38,46932
10824,Kelly Morris MD,West,30,69050
10825,James Montgomery,West,27,35820
10826,Jeffery Simmons,South,33,118633
10827,Cody Lee,South,60,107277
10828,Jennifer Mack,West,52,38544
10829,Brian Hill,East,42,68557
10830,Sarah Wallace,South,35,96898
10831,Madeline Friedman,North,20,62742
10832,Krista Cook,North,66,100251
10833,Jordan Barry,East,43,85550
10834,Amanda Mayo,South,65,37115
10835,Robert Jackson,South,39,59956
10836,Joseph Jones,East,65,88150
10837,Edward Freeman,West,55,80731
10838,Henry Blake,North,56,65827
10839,Tamara Garcia,West,67,80415
10840,Kathleen Perez,East,43,44925
10841,Brian James,North,28,69855
10842,Emily Rodriguez,East,19,64885
10843,Todd Peters,West,57,89176
10844,Jonathan Morgan,North,36,115413
10845,Lisa Williams,East,63,34387
10846,Laura Anderson,South,51,40541
10847,Mark Torres,East,68,47879
10848,Deborah Lawson,South,69,86199
10849,Victoria Copeland MD,West,26,43987
10850,Robert Reyes,East,43,56472
10851,Albert Neal,East,63,73092
10852,Shannon Hopkins,East,47,70864
10853,Thomas Ross,North,64,95751
10854,Dakota Gonzales,North,35,47375
10855,Melanie Herrera,North,41,103365
10856,Glenn Martin,North,24,99137
10857,David Mays,North,57,90831
10858,Michele Middleton,West,49,94026
10859,Donna Davis,East,34,112252
10860,Mary Key,North,47,108822
10861,David Wu,West,68,55746
10862,Amy Parker,East,50,55410
10863,Ryan Nichols,West,38,91050
10864,Nancy Rodriguez,West,40,67602
10865,Mrs. Monique Edwards,South,62,45907
10867,April Dawson,West,33,37971
10868,Daniel Jennings,North,34,54397
10869,Jennifer Robertson,West,68,71248
10870,Calvin Meza,South,28,86054
10871,Brooke Gray,North,58,110215
10872,Sarah Bowman,East,66,82911
10873,Kathleen Rodriguez,South,40,107660
10874,Stephen Roberts,West,51,74121
10875,Dwayne Cox,North,48,46433
10876,Brian Webb,East,31,80308
10877,Ryan Black,South,65,60211
10878,Elizabeth Oconnor,South,61,84663
10879,Michael Wilson,East,19,40129
10880,Kevin Barnes,East,45,109993
10881,Sydney Harris,South,29,40933
10882,Bryan Young,West,49,96135
10883,Donald Moore,West,33,98340
10884,Jessica Mooney,West,46,105982
10885,Mia Martinez,West,23,66025
10886,Brittany Cortez,East,32,41804
10887,Melissa Shea,North,36,81950
10888,Lee Bailey,West,33,54326
10889,Jordan Sanchez,West,65,82538
10890,Becky Rosales,North,56,54338
10891,George Reeves,East,63,107157
10892,Terri Jenkins,East,69,84760
10893,John Black,North,51,113036
10894,Andrew Coffey,West,50,70534
10895,Anthony Parker,South,38,42284
10896,Chad Green,South,31,88918
10897,Alexis Oneal,West,53,54247
10898,Leah Keller,East,48,46863
10899,Abigail Griffin,East,45,32048
10900,Steven West,North,40,62562
10901,Julian Clark,North,60,88041
10902,Christopher Mckinney,North,50,83994
10903,Mr. Brett Brennan,South,36,80129
10904,Alicia Sanchez,North,53,40845
10905,Megan Dalton PhD,North,21,39650
10906,Morgan Conley,South,30,90379
10908,Barbara Kelley,East,41,36712
10909,Matthew Davis,South,54,73116
10910,Vincent Tyler,East,62,97784
10911,Lisa Perry,East,42,71105
10912,Alexis Beard,South,51,49988
10913,Daniel Turner,West,52,117097
10914,Kelly Smith,East,41,39040
10915,Christina Bailey,West,60,45867
10916,Karla Robertson,East,21,40477
10917,Brian Ortiz,North,67,110874
10918,Caleb Miller,West,69,99914
10919,Courtney Melton,North,40,87580
10920,Mary Petersen,South,21,47246
10921,Jillian Morrison,West,65,88464
10922,Teresa Oconnor,South,56,63894
10923,Catherine Miranda,South,37,91145
10924,Patricia Cochran,West,34,106434
10925,Anthony Campbell,East,23,84560
10926,Jennifer Velazquez,East,64,78597
10927,Julie Cook,South,44,85160
10928,Rodney Aguirre,West,23,40753
10929,Darren Shaw,West,41,46848
10930,Sara Crawford,West,22,63792
10931,Alexander King,South,43,107953
10932,Claudia Castro,East,66,48190
10934,Melissa Walker,East,24,57024
10935,Jordan Oliver,North,25,77931
10936,Elizabeth Garcia,South,18,69059
10937,Melissa Turner PhD,East,42,93284
10938,Katie Parks,West,60,69466
10939,Blake Cantrell,West,55,46956
10940,Tiffany Myers,East,32,115678
10941,Benjamin Brooks II,North,23,34963
10942,Tiffany Fuller,South,36,118517
10943,Christopher Armstrong MD,North,19,91484
10944,Mr. John Zimmerman DVM,East,50,46097
10945,John Williams,North,21,61421
10946,Jerry Garcia,South,69,86362
10947,Julie Marshall MD,North,21,74801
10948,Jerry Martinez,South,45,78250
10949,Aaron Miles,North,41,103659
10950,Jason Trevino,North,51,96604
10951,Justin Robbins,East,31,59672
10952,Sara Spencer,South,50,42790
10953,Collin Pierce,East,56,39170
10954,Tyler Phillips,North,20,42723
10955,Mary Alexander,North,35,44017
10956,Elizabeth Miller,East,62,59540
10957,Annette Moreno,South,68,97290
10958,Holly Clark,South,22,41539
10959,Sharon Jacobs,North,46,103119
10960,Dale Allen,East,54,64350
10961,Nicholas Alvarez,West,47,108115
10962,Mrs. Erica Walsh,East,24,74026
10963,Caleb Sexton,South,34,103139
10964,Sarah Rojas,South,62,57564
10965,Tammy Myers,West,55,58750
10966,Lauren Vargas,West,35,35051
10967,Eric Allen,South,40,91596
10968,Allen Cunningham,South,52,57444
10969,Ashley Vazquez,South,36,98110
10970,Matthew Branch,South,32,113070
10971,Jonathan Harris,South,24,99001
10972,Troy George,North,31,112878
10973,Michelle Dalton,North,19,97341
10974,Seth Keith,South,20,37338
10975,Kimberly Logan,West,34,86093
10976,Dawn Nunez,South,46,84819
10977,Dustin Smith,North,30,86788
10978,Jody Martinez,South,35,101930
10979,Jay Miller,North,41,67087
10980,Yvonne Hernandez,West,25,118342
10981,Christina Anderson,East,33,58639
10982,Selena Sanders,South,60,93318
10983,Michael Hill PhD,West,18,108750
10984,Dylan Hardy,North,54,119955
10985,Thomas Morgan,South,48,119380
10986,Michael Griffin,West,42,52597
10987,Angela Hurley,West,18,45396
10988,Kristin Kelley,South,51,42461
10989,Preston Perez,North,70,78442
10990,John Hoffman,North,35,84855
10991,Whitney Moore,East,35,78003
10992,David Robinson,West,63,99650
10993,Melissa Munoz,East,53,49993
10994,Whitney Johnson,North,27,70116
10995,Denise Martin,North,41,63764
10996,Catherine Stevens,East,55,42715
10997,Katherine Jones,West,51,101191
10998,Cody Sanchez,West,27,95820
10999,Michael Mccoy,West,61,71655
11000,Alexander Jackson,South,35,76508
11001,Alison Rogers,South,63,32694
11002,Matthew Young,South,41,49904
11003,Sierra King,East,48,89903
11004,Maria Collins,East,52,88966
11005,Kristen Gillespie,East,31,81787
11006,Tiffany Butler,North,29,92434
11007,Joshua Parker,North,21,40712
11008,Caroline Medina,West,60,47481
11009,Catherine Torres,North,36,80422
11010,Jeffrey Sullivan,West,36,107022
11011,Jason Pruitt,West,69,59283
11012,Jim Mcclure,North,49,101182
11013,Patrick Jones,West,37,118198
11014,Lynn Nguyen,North,67,37261
11015,Jody Fuentes DDS,North,32,41840
11016,Richard Graham,North,60,80305
11017,Jeffery Hernandez,South,30,100002
11018,Wayne Lewis,East,30,41476
11019,Sarah Guerra,South,56,66933
11020,Christopher Gray,East,43,56706
11021,Mr. William Cook Jr.,West,56,109640
11022,Joshua Merritt,West,64,37260
11023,Crystal Knight,South,34,107172
11024,Diana Pittman,South,21,65446
11025,Stacy Hood,North,46,65378
11026,Gary Campos,West,57,113753
11027,Veronica Harris,West,59,34775
11028,Melissa Adams,West,69,42182
11029,Tracy Carpenter,West,23,49056
11030,Mallory Vargas,South,58,111262
11031,Lauren Manning,West,45,40862
11032,Linda James,West,67,91964
11033,Lori Cook,West,66,100234
11034,Lindsey Zavala,North,53,34994
11035,Norman Kim,North,25,118689
11036,Charles Mason,South,22,31169
11037,Gregg Gardner,South,50,32699
11038,Eddie Rice,South,50,94770
11039,Dr. Lorraine Koch DDS,West,38,40799
11040,Debbie Johnson,East,32,40030
11041,John Lewis,West,21,83233
11042,Anthony Ramirez,West,27,91654
11043,Ashley Crawford,North,21,35451
11044,Adam Kaiser,West,59,73866
11045,Matthew Yates,East,58,64042
11046,Brian Ingram,West,49,99293
11047,Cheryl Lewis,West,24,75261
11048,Elizabeth Gonzalez,West,25,98106
11049,Terry Estrada,North,32,48932
11050,Jennifer Meza,South,48,33253
11051,Danielle Gardner,South,37,60479
11052,Kathleen Anderson,East,55,85558
11053,Shirley Keith,East,59,90449
11054,Claire Johnston,East,30,84833
11055,Paul Brown,South,44,91716
11056,Stuart White,South,58,109722
11057,Samantha Ramirez,West,45,63424
11058,Alex Flores,South,36,31942
11059,Timothy Payne,South,50,90450
11060,Sarah Fisher,West,27,92158
11061,Tiffany Perez,South,26,62073
11062,Cody Horn,North,56,66019
11063,Cheryl Mcknight MD,South,21,113056
11064,Colton Booth,North,22,94637
11065,Shelby Fernandez,West,23,75467
11066,Stephanie Ashley,North,41,112099
11067,Monica Ellis,East,53,92703
11068,Kathryn Herrera,East,32,76476
11069,Daniel Martinez,East,35,103061
11070,Erik Williams,West,41,101235
11071,Brian Dyer,North,33,31736
11072,Paul Vasquez,North,53,119998
11073,Melissa Williams,West,43,71763
11074,Chad Wilcox,South,51,118531
11075,Michael Morton,East,50,58900
11076,Christina Harris,South,55,66950
11077,David Quinn,North,26,49804
11078,Mr. Bradley Marshall DVM,East,47,107523
11079,Crystal Garrison,West,45,63989
11080,Christina Lambert,South,26,31350
11081,Kristy Williams,East,61,115289
11082,Angela Brooks,East,65,104586
11083,Peggy Baker,East,50,45612
11084,Jacqueline Miller,West,40,104883
11085,Margaret Martin,East,68,99806
11086,Michelle Smith,West,63,75634
11087,Kelly Allison,South,66,39171
11088,John Morris,East,51,35499
11089,Caitlin Bennett,South,31,72188
11090,Steven Taylor,North,43,61811
11091,Joseph Reynolds,West,31,63186
11092,Holly James,East,48,74692
11093,Jennifer Bell,East,49,98222
11094,Levi Anderson,East,55,79731
11095,Courtney Cardenas,South,33,39141
11096,Reginald Harrison,South,20,65432
11097,Daniel Todd,South,29,113688
11098,Mary Johnson,North,45,69104
11099,Karen Lozano MD,West,18,112738
11100,Emily Price,East,68,90854
11101,Marilyn Sanders,West,20,98788
11102,Kevin Alexander,West,63,40862
11103,Jasmine Meyer,East,21,103331
11104,Robert Sharp,North,64,113644
11105,William Allen,East,43,113449
11106,Donna Yates MD,East,54,96034
11107,Brittany Mendez,South,65,107824
11108,Michael Walker,South,40,98277
11109,William Morris,South,60,86979
11110,Allen Buchanan,East,32,74313
11111,Pedro Simmons,North,43,38509
11112,Mark Warner,West,33,116484
11113,Tina Walsh,East,26,78271
11114,Kelly Conner,East,58,47214
11115,Timothy Walter,East,19,64700
11116,Andrea Garcia,East,67,63626
11117,Douglas Carney,North,19,60325
11118,Nicole Garza,East,25,64532
11119,Dana Jones,South,69,107472
11120,Crystal Watson,North,53,108304
11121,Justin Acosta,North,65,40655
11122,Steven Dillon,North,55,57464
11123,Rodney Harris,West,63,32989
11124,Tristan White,East,27,57317
11125,Vickie Burns,South,56,35551
11126,Linda Johns,West,66,86628
11127,Andrew Walls,South,69,113206
11128,Ryan Berg,East,57,61510
11129,Glen Camacho,North,62,96220
11130,Stephanie Rodriguez,North,28,118617
11131,James Burton,South,27,87846
11132,Joseph Mason,East,49,44756
11133,Toni Hill,West,68,44760
11134,Elizabeth Hamilton,South,42,33770
11135,Bruce Beck,East,47,57988
11136,Diana Green,West,40,89253
11137,Bradley Wright DVM,West,21,116926
11138,Eric Gibson,West,64,33816
11139,Seth Wright,South,61,85327
11140,Brian Smith,North,54,106901
11141,David Malone,South,46,116983
11142,Brenda Pitts,East,45,74007
11143,Herbert Gonzales,North,33,89822
11144,Brian Medina,East,46,108274
11145,Richard Williams,South,67,76164
11146,Dustin Henderson,South,59,68868
11147,Kelly Ruiz,East,51,61644
11148,Anna Taylor,West,23,113483
11149,Samantha Delgado DDS,East,26,33706
11150,Alexis Garrett,East,61,108797
11151,Heather Jackson,East,31,66797
11152,Chelsea Warner,North,20,32387
11153,Cheryl Craig,East,55,96903
11154,Paula Johnson,South,70,34514
11155,Devin Sanchez,North,18,55064
11156,Jonathan Bailey,South,29,100372
11157,David Smith,West,44,89669
11158,Jennifer Kerr,West,44,61600
11159,Jerry Alexander,South,45,86770
11160,Mark Ramos,West,38,61898
11161,Glenn Lowe,West,67,35031
11162,Julie Jackson,North,53,97468
11163,Haley Williams,North,26,54479
11164,Edwin Clarke,East,66,98061
11165,Linda Peck,East,38,72023
11166,Chase Day,North,61,96153
11167,Nathan Nichols,East,52,102280
11168,Peggy Hill,West,66,100828
11169,Richard Smith,West,39,42504
11170,Adam Smith,South,45,109434
11171,Alexandra Gallagher,South,57,91348
11172,Denise Ward,East,61,97260
11173,Richard Castillo,North,25,74050
11174,Stephanie Conner,South,34,98276
11175,Mr. Joshua Barker,South,33,41350
11176,Bobby Johnson,South,21,95723
11177,Michael Ray,East,45,57470
11178,Kaitlin Moody,South,45,86672
11179,Lisa Johnson,North,24,107251
11180,Edwin Smith,East,57,98557
11181,Haley Cook,South,54,85200
11182,Tonya Kane,East,56,77307
11183,Antonio Schmidt,North,32,47723
11184,Terri George,South,45,72205
11185,Jessica Warner DVM,North,48,108755
11186,Johnny Fleming,East,25,54495
11187,Brian Schultz,East,31,103645
11188,John Blackburn,East,35,57380
11189,Brittany Miller MD,East,51,60796
11190,Molly Jones,South,20,72281
11191,Marilyn Shields,North,43,95590
11192,Lindsey Rodriguez,East,38,76623
11193,Anna Wilson,West,29,90655
11194,Jose Curtis,East,21,68391
11195,Shawn Reed,North,65,50139
11196,Jennifer Pena,East,40,47418
11197,Jerome Lee,South,45,118423
11198,Bobby Jackson,North,22,105063
11199,Kelsey Conley,East,70,69884
11200,Anthony Smith,North,20,35324
11201,Sara Salazar,East,41,37584
11202,Shannon Hawkins,North,25,81580
11203,John Sullivan,South,20,40805
11204,Emily Daniel,West,28,61194
11205,Amber Smith,East,65,70727
11206,Raymond Vega,South,28,42927
11207,Brandon Brewer,West,39,80885
11208,Keith Flowers,North,53,113530
11209,James Vargas,North,43,63802
11210,Adriana Lindsey,North,42,39133
11211,Nicole Powell,North,37,32040
11212,Veronica Harrison,South,59,41006
11213,Jesse Jones,South,42,84733
11214,Michael Cervantes,North,53,43518
11215,Justin Bruce,East,41,70795
11216,David Taylor,South,60,86040
11217,Erik Cooper,North,59,77044
11218,Drew Miller,South,50,46761
11219,Jason Lee,West,37,85602
11220,Kyle Park,West,43,102127
11221,Lisa Jefferson,South,58,72364
11222,Gabriel Cole,East,28,35406
11223,Laura Wells,South,44,49919
11224,Tonya Sloan,West,68,41225
11225,Nathan Hess,South,19,68234
11226,Daniel Russell,East,34,70811
11227,Pamela Bryant,South,60,89648
11228,William Rush,South,50,47466
11229,Brianna Huff,North,22,68171
11231,Amanda Bryant,West,49,33343
11232,Angela Clark,South,62,59295
11233,Lori Stone,North,27,82385
11234,Tammy Neal,East,49,52481
11235,Mrs. Maria King,East,44,99169
11236,Amy Martinez,West,42,117271
11237,Cynthia Mejia,West,56,111859
11238,Elizabeth Tucker,West,42,110849
11239,Nicole Patterson,East,18,30321
11240,Matthew Wright,West,42,118912
11241,Brent Contreras,North,38,82393
11242,Beth Adams,West,60,90924
11243,Kiara Lewis,East,41,88672
11244,Matthew Harris,West,58,116218
11245,Kyle Brown,East,20,115645
11246,Russell Rose,North,31,100712
11247,Brenda Nelson,South,28,108646
11248,Jane Simpson,West,32,102898
11249,James Grant,South,66,41627
11250,Courtney Smith,West,28,113380
11251,Mary Hampton,West,32,62382
11252,David Arnold,South,32,35472
11253,Sharon Warren,South,39,35548
11254,Nathaniel Pitts,West,59,113984
11255,Adam Rice,North,69,83288
